time_s,x+,x-,y+,y-,z+,z-,OBC,EPS,COMMS,CAMERA,ADCS
4.460500000000000000e+04,5.386053984679683992e+01,1.970895228816408462e+01,2.643854788786580201e+00,2.150915109289051586e+01,4.457882490900882289e+01,-4.120651858323698491e+01,1.505607670338820725e+01,1.501441003672153940e+01,1.326441003672153940e+01,1.288941003672154118e+01,1.343107670338820547e+01
4.461000000000000000e+04,5.392658112614790866e+01,1.977678306338859215e+01,2.712316194695801208e+00,2.157452187398467558e+01,4.412181067446100258e+01,-4.089584720181977673e+01,1.514156766089382522e+01,1.509990099422715737e+01,1.334990099422715737e+01,1.297490099422715915e+01,1.351656766089382344e+01
4.461499999999999272e+04,5.399080326882377534e+01,1.984410751949312512e+01,2.780611075535201149e+00,2.163972732294303825e+01,4.366853184774308971e+01,-4.057701027174905306e+01,1.522693305588336266e+01,1.518526638921669480e+01,1.343526638921669480e+01,1.306026638921669658e+01,1.360193305588336088e+01
4.461999999999999272e+04,5.405320511752872648e+01,1.991092291083673871e+01,2.848736478512696735e+00,2.170476464668633554e+01,4.321893597444288559e+01,-4.025005324974605969e+01,1.531216930049707869e+01,1.527050263383041084e+01,1.352050263383041084e+01,1.314550263383041262e+01,1.368716930049707692e+01
4.462499999999999272e+04,5.411378555812014923e+01,1.997722651337402766e+01,2.916689460659113386e+00,2.176963106136608772e+01,4.277297149214822269e+01,-3.991502208603987611e+01,1.539727281475619947e+01,1.535560614808953162e+01,1.360560614808953162e+01,1.323060614808953339e+01,1.377227281475619769e+01
4.462999999999999272e+04,5.417254351936227152e+01,2.004301562466791609e+01,2.984467088920677913e+00,2.183432379246201904e+01,4.233058771017488198e+01,-3.957196323011127959e+01,1.548224002665021537e+01,1.544057335998354752e+01,1.369057335998354752e+01,1.331557335998354930e+01,1.385724002665021359e+01
4.463499999999999272e+04,5.422947797268231085e+01,2.010828756390141336e+01,3.052066440249784574e+00,2.189884007487741258e+01,4.189173478987290622e+01,-3.922092363631909251e+01,1.556706737222291181e+01,1.552540070555624396e+01,1.377540070555624396e+01,1.340040070555624574e+01,1.394206737222291004e+01
4.464000000000000000e+04,5.428458793192991294e+01,2.017303967188908587e+01,3.119484601694731296e+00,2.196317715303325002e+01,4.145636372548744220e+01,-3.886195076940436621e+01,1.565175129565798784e+01,1.561008462899131999e+01,1.386008462899131999e+01,1.348508462899132176e+01,1.402675129565798606e+01
4.464500000000000000e+04,5.433787245313901337e+01,2.023726931108749127e+01,3.186718670487749261e+00,2.202733228096034068e+01,4.102442632556005719e+01,-3.849509260987425563e+01,1.573628824936342951e+01,1.569462158269676166e+01,1.394462158269676166e+01,1.356962158269676344e+01,1.411128824936342774e+01
4.465000000000000000e+04,5.438933063429360004e+01,2.030097386560604988e+01,3.253765754132802890e+00,2.209130272239095660e+01,4.059587519484343687e+01,-3.812039765925602097e+01,1.582067469405646598e+01,1.577900802738979813e+01,1.402900802738979813e+01,1.365400802738979991e+01,1.419567469405646420e+01
4.465499999999999272e+04,5.443896161509541543e+01,2.036415074121629587e+01,3.320622970491108550e+00,2.215508575084798792e+01,4.017066371672536462e+01,-3.773791494523029399e+01,1.590490709884652887e+01,1.586324043217986102e+01,1.411324043217986102e+01,1.373824043217986279e+01,1.427990709884652709e+01
4.465999999999999272e+04,5.448676457673547446e+01,2.042679736536153712e+01,3.387287447866433432e+00,2.221867864973360440e+01,3.974874603613265833e+01,-3.734769402663044247e+01,1.598898194131882100e+01,1.594731527465215315e+01,1.419731527465215315e+01,1.382231527465215493e+01,1.436398194131881922e+01
4.466499999999999272e+04,5.453273874166765012e+01,2.048891118716493409e+01,3.453756325088137569e+00,2.228207871241547267e+01,3.933007704291205897e+01,-3.694978499831726992e+01,1.607289570761589914e+01,1.603122904094923129e+01,1.428122904094923129e+01,1.390622904094923307e+01,1.444789570761589736e+01
4.466999999999999272e+04,5.457688337338591822e+01,2.055048967743791977e+01,3.520026751594004466e+00,2.234528324231250807e+01,3.891461235565989796e+01,-3.654423849591531592e+01,1.615664489251986424e+01,1.611497822585319639e+01,1.436497822585319462e+01,1.398997822585319639e+01,1.453164489251986069e+01
4.467500000000000000e+04,5.461919777620424554e+01,2.061153032868767809e+01,3.586095887511509872e+00,2.240828955297886793e+01,3.850230830599466714e+01,-3.613110570041596503e+01,1.624022599953341839e+01,1.619855933286675054e+01,1.444855933286674698e+01,1.407355933286674876e+01,1.461522599953341306e+01
4.468000000000000000e+04,5.465968129503909978e+01,2.067203065512369875e+01,3.651960903737539788e+00,2.247109496818619334e+01,3.809312192325810997e+01,-3.571043834264524719e+01,1.632363554095985236e+01,1.628196887429318451e+01,1.453196887429317918e+01,1.415696887429318096e+01,1.469863554095984526e+01
4.468500000000000000e+04,5.469833331519556197e+01,2.073198819266464099e+01,3.717618982017909524e+00,2.253369682200543878e+01,3.768701091962291372e+01,-3.528228870758513125e+01,1.640687003798360166e+01,1.636520337131693381e+01,1.461520337131693026e+01,1.424020337131693204e+01,1.478187003798359633e+01
4.468999999999999272e+04,5.473515326215557764e+01,2.079140049894361653e+01,3.783067315024674304e+00,2.259609245888632856e+01,3.728393367560649807e+01,-3.484670963855835879e+01,1.648992602074888936e+01,1.644825935408222151e+01,1.469825935408221618e+01,1.432325935408221795e+01,1.486492602074888225e+01
4.469499999999999272e+04,5.477014060136972518e+01,2.085026515331376729e+01,3.848303106433252907e+00,2.265827923373639408e+01,3.688384922596572579e+01,-3.440375454126110100e+01,1.657280002843893385e+01,1.653113336177226600e+01,1.478113336177226600e+01,1.440613336177226778e+01,1.494780002843893207e+01
4.469999999999999272e+04,5.480329483805124369e+01,2.090857975685229420e+01,3.913323570997365053e+00,2.272025451199770529e+01,3.648671724597281241e+01,-3.395347738765352830e+01,1.665548860935327724e+01,1.661382194268660939e+01,1.486382194268660584e+01,1.448882194268660761e+01,1.503048860935327191e+01
4.470499999999999272e+04,5.483461551697345016e+01,2.096634193236475241e+01,3.978125934623788496e+00,2.278201566972321856e+01,3.609249803804829071e+01,-3.349593271969207109e+01,1.673798832098565370e+01,1.669632165431898585e+01,1.494632165431898230e+01,1.457132165431898230e+01,1.511298832098564837e+01
4.470999999999999272e+04,5.486410222226982114e+01,2.102354932438831270e+01,4.042707434445518722e+00,2.284356009365134810e+01,3.570115251874862139e+01,-3.303117565290962432e+01,1.682029573010072809e+01,1.677862906343406024e+01,1.502862906343405847e+01,1.465362906343405847e+01,1.519529573010072454e+01
4.471500000000000000e+04,5.489175457723694507e+01,2.108019959919457875e+01,4.107065318894004058e+00,2.290488518127947870e+01,3.531264220609340754e+01,-3.255926187983592257e+01,1.690240741281045445e+01,1.686074074614378659e+01,1.511074074614378127e+01,1.473574074614378127e+01,1.527740741281044734e+01
4.472000000000000000e+04,5.491757224414015326e+01,2.113629044479138130e+01,4.171196847769797600e+00,2.296598834093573416e+01,3.492692920722572580e+01,-3.208024767325948545e+01,1.698431995464921940e+01,1.694265328798255155e+01,1.519265328798254799e+01,1.481765328798254799e+01,1.535931995464921407e+01
4.472500000000000000e+04,5.494155492402241237e+01,2.119181957092481738e+01,4.235099292313052821e+00,2.302686699185041874e+01,3.454397620638689403e+01,-3.159418988931739847e+01,1.706602995064966066e+01,1.702436328398299281e+01,1.527436328398298748e+01,1.489936328398298748e+01,1.544102995064965356e+01
4.472999999999999272e+04,5.496370235651557579e+01,2.124678470907974770e+01,4.298769935271885778e+00,2.308751856422521698e+01,3.416374645320776438e+01,-3.110114597042367990e+01,1.714753400541652795e+01,1.710586733874986010e+01,1.535586733874985477e+01,1.498086733874985477e+01,1.552253400541652084e+01
4.473499999999999272e+04,5.498401431965486097e+01,2.130118361248048586e+01,4.362206070970596095e+00,2.314794049930207365e+01,3.378620375129543163e+01,-3.060117394801807933e+01,1.722882873320120467e+01,1.718716206653453682e+01,1.543716206653453327e+01,1.506216206653453327e+01,1.560382873320119934e+01
4.473999999999999272e+04,5.500249062969577096e+01,2.135501405609003100e+01,4.425405005375771417e+00,2.320813024942986758e+01,3.341131244711769455e+01,-3.009433244514641004e+01,1.730991075797432543e+01,1.726824409130765758e+01,1.551824409130765225e+01,1.514324409130765225e+01,1.568491075797431833e+01
4.474499999999999272e+04,5.501913114093407842e+01,2.140827383660945671e+01,4.488364056162263083e+00,2.326808527813079053e+01,3.303903741916514036e+01,-2.958068067885348285e+01,1.739077671349901166e+01,1.734911004683234381e+01,1.559911004683233671e+01,1.522411004683233671e+01,1.576577671349900278e+01
4.474999999999999272e+04,5.503393574552859491e+01,2.146096077247628742e+01,4.551080552777623467e+00,2.332780306016507765e+01,3.266934406739034813e+01,-2.906027846239554790e+01,1.747142324340296682e+01,1.742975657673629897e+01,1.567975657673629186e+01,1.530475657673629186e+01,1.584642324340295794e+01
4.475500000000000000e+04,5.504690437332664033e+01,2.151307270386245207e+01,4.613551836505670245e+00,2.338728108159475383e+01,3.230219830291252237e+01,-2.853318620726314592e+01,1.755184700125022346e+01,1.751018033458355561e+01,1.576018033458354850e+01,1.538518033458354850e+01,1.592684700125021457e+01
4.476000000000000000e+04,5.505803699169226206e+01,2.156460749267118615e+01,4.675775260528547861e+00,2.344651683984576351e+01,3.193756653798303802e+01,-2.799946492501560513e+01,1.763204465061175696e+01,1.759037798394508911e+01,1.584037798394508734e+01,1.546537798394508734e+01,1.600704465061174986e+01
4.476500000000000000e+04,5.506733360533743848e+01,2.161556302253414330e+01,4.737748189988661984e+00,2.350550784376983060e+01,3.157541567619653122e+01,-2.745917622891155219e+01,1.771201286513673168e+01,1.767034619847006383e+01,1.592034619847005850e+01,1.554534619847005850e+01,1.608701286513672457e+01
4.476999999999999272e+04,5.507479425615581192e+01,2.166593719880701840e+01,4.799468002048564941e+00,2.356425161370421151e+01,3.121571310295118451e+01,-2.691238233534735258e+01,1.779174832862185696e+01,1.775008166195518911e+01,1.600008166195518200e+01,1.562508166195518378e+01,1.616674832862184985e+01
4.477499999999999272e+04,5.508041902305935622e+01,2.171572794856534117e+01,4.860932085950731896e+00,2.362274568153119958e+01,3.085842667614001300e+01,-2.635914606508296743e+01,1.787124773508142894e+01,1.782958106841476109e+01,1.607958106841475399e+01,1.570458106841475399e+01,1.624624773508142184e+01
4.477999999999999272e+04,5.508420802181763776e+01,2.176493322059881663e+01,4.922137843075316432e+00,2.368098759073553694e+01,3.050352471707725499e+01,-2.579953084426737320e+01,1.795050778881550002e+01,1.790884112214883217e+01,1.615884112214882506e+01,1.578384112214882862e+01,1.632550778881549292e+01
4.478499999999999272e+04,5.508616140489996127e+01,2.181355098540582915e+01,4.983082686997793331e+00,2.373897489646160963e+01,3.015097600164224900e+01,-2.523360070524259058e+01,1.802952520447870199e+01,1.798785853781203414e+01,1.623785853781202704e+01,1.586285853781203059e+01,1.640452520447869489e+01
4.478999999999999272e+04,5.508627936132017311e+01,2.186157923518694801e+01,5.043764043545156284e+00,2.379670516556910442e+01,2.980074975164217221e+01,-2.466142028713374046e+01,1.810829670714792528e+01,1.806663004048125742e+01,1.631663004048125032e+01,1.594163004048125210e+01,1.648329670714791817e+01
4.479500000000000000e+04,5.508456211648420719e+01,2.190901598383798543e+01,5.104179350851277164e+00,2.385417597668773837e+01,2.945281562638380279e+01,-2.408305483621512977e+01,1.818681903238971032e+01,1.814515236572304246e+01,1.639515236572303536e+01,1.602015236572303536e+01,1.656181903238970321e+01
4.480000000000000000e+04,5.508100993204033813e+01,2.195585926694210599e+01,5.164326059410847769e+00,2.391138492027052109e+01,2.910714371445180504e+01,-2.349857020605368518e+01,1.826508892632654124e+01,1.822342225965987339e+01,1.647342225965986628e+01,1.609842225965986628e+01,1.664008892632653414e+01
4.480500000000000000e+04,5.507562310573216280e+01,2.200210714176202131e+01,5.224201632133214979e+00,2.396832959864676837e+01,2.876370452568016134e+01,-2.290803285741261064e+01,1.834310314570375056e+01,1.830143647903708271e+01,1.655143647903707560e+01,1.617643647903707560e+01,1.671810314570374345e+01
4.480999999999999272e+04,5.506840197125423941e+01,2.204775768723086316e+01,5.283803544394267249e+00,2.402500762607316886e+01,2.842246898332172833e+01,-2.231150985792842434e+01,1.842085845795464749e+01,1.837919179128797964e+01,1.662919179128797253e+01,1.625419179128797253e+01,1.679585845795464039e+01
4.481499999999999272e+04,5.505934689811044791e+01,2.209280900394309910e+01,5.343129284088232289e+00,2.408141662878461631e+01,2.808340841639988739e+01,-2.170906888153898961e+01,1.849835164126625031e+01,1.845668497459958246e+01,1.670668497459957536e+01,1.633168497459957536e+01,1.687335164126624321e+01
4.481999999999999272e+04,5.504845829147504332e+01,2.213725921414415154e+01,5.402176351677550947e+00,2.413755424504311620e+01,2.774649455224750128e+01,-2.110077820767605061e+01,1.857557948464329911e+01,1.853391281797663126e+01,1.678391281797662415e+01,1.640891281797662415e+01,1.695057948464329201e+01
4.482499999999999272e+04,5.503573659205631685e+01,2.218110646172009481e+01,5.460942260242675594e+00,2.419341812518649704e+01,2.741169950921767295e+01,-2.048670672019952121e+01,1.865253878797284415e+01,1.861087212130617630e+01,1.686087212130616919e+01,1.648587212130616919e+01,1.702753878797283704e+01
4.482999999999999272e+04,5.502118227596300670e+01,2.222434891218643571e+01,5.519424535530472298e+00,2.424900593167571472e+01,2.707899578956877207e+01,-1.986692390608195069e+01,1.872922636208777547e+01,1.868755969542110762e+01,1.693755969542110051e+01,1.656255969542110051e+01,1.710422636208776836e+01
4.483500000000000000e+04,5.500479585457321718e+01,2.226698475267644284e+01,5.577620716001867152e+00,2.430431533914127229e+01,2.674835627251552594e+01,-1.924149985383257899e+01,1.880563902883007898e+01,1.876397236216341113e+01,1.701397236216340403e+01,1.663897236216340403e+01,1.718063902883007188e+01
4.484000000000000000e+04,5.498657787440622258e+01,2.230901219192858420e+01,5.635528352878132807e+00,2.435934403442831453e+01,2.641975420744493519e+01,-1.861050525166268343e+01,1.888177362111305513e+01,1.884010695444638728e+01,1.709010695444638017e+01,1.671510695444638017e+01,1.725677362111304802e+01
4.484500000000000000e+04,5.496652891699657317e+01,2.235042946027403232e+01,5.693145010187092403e+00,2.441408971664150229e+01,2.609316320728526861e+01,-1.797401138537417609e+01,1.895762698298408822e+01,1.891596031631742036e+01,1.716596031631741326e+01,1.679096031631741326e+01,1.733262698298408111e+01
4.484999999999999272e+04,5.494464959877112165e+01,2.239123480962290813e+01,5.750468264807490293e+00,2.446855009718805007e+01,2.576855724203398168e+01,-1.733209013598601800e+01,1.903319596968578864e+01,1.899152930301912079e+01,1.724152930301911368e+01,1.686652930301911368e+01,1.740819596968578153e+01
4.485499999999999272e+04,5.492094057092842263e+01,2.243142651345057104e+01,5.807495706513272182e+00,2.452272289982061437e+01,2.544591063243022333e+01,-1.668481397707489933e+01,1.910847744771767154e+01,1.906681078105100369e+01,1.731681078105099658e+01,1.694181078105099658e+01,1.748347744771766443e+01
4.485999999999999272e+04,5.489540251932097448e+01,2.247100286678270820e+01,5.864224938016064037e+00,2.457660586067833819e+01,2.512519804377789256e+01,-1.603225597184515649e+01,1.918346829489617633e+01,1.914180162822950848e+01,1.739180162822950138e+01,1.701680162822950138e+01,1.755846829489616923e+01
4.486499999999999272e+04,5.486803616433986264e+01,2.250996218618044509e+01,5.920653575007578162e+00,2.463019672832777118e+01,2.480639447990533242e+01,-1.537448976990415339e+01,1.925816540041532221e+01,1.921649873374865436e+01,1.746649873374864725e+01,1.709149873374864725e+01,1.763316540041531510e+01
4.487000000000000000e+04,5.483884226080194679e+01,2.254830280972469225e+01,5.976779246200799811e+00,2.468349326380253927e+01,2.448947527726452833e+01,-1.471158960375183078e+01,1.933256566490640083e+01,1.929089899823973298e+01,1.754089899823972587e+01,1.716589899823972587e+01,1.770756566490639372e+01
4.487500000000000000e+04,5.480782159783997542e+01,2.258602309699968913e+01,6.032599593369965874e+00,2.473649324064177790e+01,2.417441609916594913e+01,-1.404363028498053545e+01,1.940666600049677726e+01,1.936499933383010941e+01,1.761499933383010230e+01,1.723999933383010230e+01,1.778166600049677015e+01
4.488000000000000000e+04,5.477497499879464016e+01,2.262312142907661894e+01,6.088112271390495600e+00,2.478919444492844093e+01,2.386119293013911147e+01,-1.337068720016746148e+01,1.948046333086931625e+01,1.943879666420264840e+01,1.768879666420264130e+01,1.731379666420264130e+01,1.785546333086930915e+01
4.488499999999999272e+04,5.474030332110984176e+01,2.265959620849604050e+01,6.143314948277149412e+00,2.484159467532586163e+01,2.354978207042497829e+01,-1.269283630647599814e+01,1.955395459132014579e+01,1.951228792465347794e+01,1.776228792465347084e+01,1.738728792465347084e+01,1.792895459132013869e+01
4.488999999999999272e+04,5.470380745622985330e+01,2.269544585925033076e+01,6.198205305222142414e+00,2.489369174311417865e+01,2.324016013058723118e+01,-1.201015412694178330e+01,1.962713672881700333e+01,1.958547006215033548e+01,1.783547006215032837e+01,1.746047006215032837e+01,1.800213672881699623e+01
4.489499999999999272e+04,5.466548832949970205e+01,2.273066882676506850e+01,6.252781036631526845e+00,2.494548347222506735e+01,2.293230402624870834e+01,-1.132271774546022414e+01,1.970000670205598681e+01,1.965834003538931896e+01,1.790834003538931185e+01,1.753334003538931185e+01,1.807500670205597970e+01
4.489999999999999272e+04,5.462534690006746985e+01,2.276526357788034716e+01,6.307039850161531014e+00,2.499696769927635032e+01,2.262619097294030013e+01,-1.063060480145115427e+01,1.977256148151888482e+01,1.973089481485221697e+01,1.798089481485220986e+01,1.760589481485220986e+01,1.814756148151887771e+01
4.490499999999999272e+04,5.458338416078934330e+01,2.279922860083140179e+01,6.360979466753657441e+00,2.504814227360534318e+01,2.232179848106603970e+01,-9.933893484211980152e+00,1.984479804952953685e+01,1.980313138286286900e+01,1.805313138286286190e+01,1.767813138286286190e+01,1.821979804952952975e+01
4.491000000000000000e+04,5.453960113813714372e+01,2.283256240522876723e+01,6.414597620669121092e+00,2.509900505730155373e+01,2.201910435097827445e+01,-9.232662526948926640e+00,1.991671340030993420e+01,1.987504673364326635e+01,1.812504673364325924e+01,1.775004673364325924e+01,1.829171340030992710e+01
4.491500000000000000e+04,5.449399889210851455e+01,2.286526352203770074e+01,6.467892059522066361e+00,2.514955392523810929e+01,2.171808666816304623e+01,-8.526991200490355638e+00,1.998830454003537227e+01,1.994663787336870442e+01,1.819663787336869731e+01,1.782163787336869731e+01,1.836330454003536516e+01
4.492000000000000000e+04,5.444657851613902722e+01,2.289733050355762600e+01,6.520860544312754747e+00,2.519978676510315196e+01,2.141872379852638630e+01,-7.816959306663756379e+00,2.005956848689019623e+01,2.001790182022352838e+01,1.826790182022352127e+01,1.789290182022352127e+01,1.843456848689018912e+01
4.492499999999999272e+04,5.439734113701744889e+01,2.292876192340051134e+01,6.573500849459095186e+00,2.524970147742952875e+01,2.112099438378792726e+01,-7.102647171354961486e+00,2.013050227112194790e+01,2.008883560445528005e+01,1.833883560445527294e+01,1.796383560445527294e+01,1.850550227112194079e+01
4.492999999999999272e+04,5.434628791480274401e+01,2.295955637646927983e+01,6.625810762828140632e+00,2.529929597562447086e+01,2.082487733697009347e+01,-6.384135637225412552e+00,2.020110293509612731e+01,2.015943626842945946e+01,1.840943626842945235e+01,1.803443626842945235e+01,1.857610293509612021e+01
4.493499999999999272e+04,5.429342004274429456e+01,2.298971247893518211e+01,6.677788085765951287e+00,2.534856818599762107e+01,2.053035183798934682e+01,-5.661506056106615503e+00,2.027136753334938746e+01,2.022970086668271961e+01,1.847970086668271250e+01,1.810470086668271250e+01,1.864636753334938035e+01
4.493999999999999272e+04,5.423873874720382560e+01,2.301922886821521175e+01,6.729430633127444494e+00,2.539751604778900784e+01,2.023739732933798052e+01,-4.934840281047698340e+00,2.034129313264331174e+01,2.029962646597664389e+01,1.854962646597663678e+01,1.817462646597663678e+01,1.871629313264330463e+01
4.494499999999999272e+04,5.418224528758014458e+01,2.304810420294878170e+01,6.780736233305082017e+00,2.544613751319585759e+01,1.994599351186050384e+01,-4.204220658029569790e+00,2.041087681201726767e+01,2.036921014535059982e+01,1.861921014535059271e+01,1.824421014535059271e+01,1.878587681201726056e+01
4.495000000000000000e+04,5.412394095623600521e+01,2.307633716297403836e+01,6.831702728256940027e+00,2.549443054739879955e+01,1.965612034061926749e+01,-3.469730017336489780e+00,2.048011566284103324e+01,2.043844899617436539e+01,1.868844899617435829e+01,1.831344899617435829e+01,1.885511566284102614e+01
4.495500000000000000e+04,5.406382707842789159e+01,2.310392644930352546e+01,6.882327973533644005e+00,2.554239312858693012e+01,1.936775802084999043e+01,-2.731451664590866191e+00,2.054900678886650311e+01,2.050734012219983526e+01,1.875734012219982816e+01,1.838234012219982816e+01,1.892400678886649601e+01
4.496000000000000000e+04,5.400190501223726613e+01,2.313087078409979469e+01,6.932609838305300975e+00,2.559002324798280625e+01,1.908088700399870064e+01,-1.989469371433836953e+00,2.061754730627999521e+01,2.057588063961332736e+01,1.882588063961332026e+01,1.845088063961332026e+01,1.899254730627998811e+01
4.496499999999999272e+04,5.393817614850512143e+01,2.315716891065015304e+01,6.982546205386855220e+00,2.563731890986593598e+01,1.879548798384674413e+01,-1.243867365872937114e+00,2.068573434375300124e+01,2.064406767708633339e+01,1.889406767708632628e+01,1.851906767708632628e+01,1.906073434375299414e+01
4.496999999999999272e+04,5.387264191076798880e+01,2.318281959334131415e+01,7.032134971263451995e+00,2.568427813159622985e+01,1.851154189271301576e+01,-4.947303222734330541e-01,2.075356504249359091e+01,2.071189837582692306e+01,1.896189837582691595e+01,1.858689837582691595e+01,1.912856504249358380e+01
4.497499999999999272e+04,5.380530375519728636e+01,2.320782161763326457e+01,7.081374046114265575e+00,2.573089894363593544e+01,1.822902989774006954e+01,2.578566489846334520e-01,2.082103655629624583e+01,2.077936988962957798e+01,1.902936988962957088e+01,1.865436988962957088e+01,1.919603655629623873e+01
4.497999999999999272e+04,5.373616317054008107e+01,2.323217379003304117e+01,7.130261353836324645e+00,2.577717938957154686e+01,1.794793339725350023e+01,1.013808012206809162e+00,2.088814605159234361e+01,2.084647938492567576e+01,1.909647938492566865e+01,1.872147938492566865e+01,1.926314605159233651e+01
4.498499999999999272e+04,5.366522167806255794e+01,2.325587493806790462e+01,7.178794832067261211e+00,2.582311752613465927e+01,1.766823401719885211e+01,1.773037817425776375e+00,2.095489070749971461e+01,2.091322404083304676e+01,1.916322404083303965e+01,1.878822404083303965e+01,1.932989070749970750e+01
4.499000000000000000e+04,5.359248083149564934e+01,2.327892391025820373e+01,7.226972432207494634e+00,2.586871142322223704e+01,1.738991360765131233e+01,2.535459711791478998e+00,2.102126771587200693e+01,2.097960104920533908e+01,1.922960104920533198e+01,1.885460104920533198e+01,1.939626771587199983e+01
4.499500000000000000e+04,5.351794221698343534e+01,2.330131957608962168e+01,7.274792119441358729e+00,2.591395916391586240e+01,1.711295423939927574e+01,3.300986951301539296e+00,2.108727428134717030e+01,2.104560761468050245e+01,1.929560761468049535e+01,1.892060761468049535e+01,1.946227428134716320e+01
4.500000000000000000e+04,5.344160745303272364e+01,2.332306082598540442e+01,7.322251872758234192e+00,2.595885884450094849e+01,1.683733820059385877e+01,4.069532412887772566e+00,2.115290762139654035e+01,2.111124095472987250e+01,1.936124095472986539e+01,1.898624095472986539e+01,1.952790762139653324e+01
4.500499999999999272e+04,5.336347819046609686e+01,2.334414657127778625e+01,7.369349684972231529e+00,2.600340857448453846e+01,1.656304799347127599e+01,4.841008606834305006e+00,2.121816496637243432e+01,2.117649829970576647e+01,1.942649829970575936e+01,1.905149829970575936e+01,1.959316496637242722e+01
4.500999999999999272e+04,5.328355611237608258e+01,2.336457574417939753e+01,7.416083562741875745e+00,2.604760647661310102e+01,1.629006633113783664e+01,5.615327689549169499e+00,2.128304355955637206e+01,2.124137689288970421e+01,1.949137689288969710e+01,1.911637689288969710e+01,1.965804355955636495e+01
4.501499999999999272e+04,5.320184293408275522e+01,2.338434729775390863e+01,7.462451526588371742e+00,2.609145068688892621e+01,1.601837613442445729e+01,6.392401476664060667e+00,2.134754065720582972e+01,2.130587399053916187e+01,1.955587399053915476e+01,1.918087399053915476e+01,1.972254065720582261e+01
4.501999999999999272e+04,5.311834040309246063e+01,2.340346020588663123e+01,7.508451610913886576e+00,2.613493935458653539e+01,1.574796052880065034e+01,7.172141456483629440e+00,2.141165352860160453e+01,2.136998686193493668e+01,1.961998686193492958e+01,1.924498686193492958e+01,1.978665352860159743e+01
4.502500000000000000e+04,5.303305029905911283e+01,2.342191346325461865e+01,7.554081864018897363e+00,2.617807064226814262e+01,1.547880284135216300e+01,7.954458803766085495e+00,2.147537945609439092e+01,2.143371278942772307e+01,1.968371278942771596e+01,1.930871278942771596e+01,1.985037945609438381e+01
4.503000000000000000e+04,5.294597443374822632e+01,2.343970608529631505e+01,7.599340348118619026e+00,2.622084272579827413e+01,1.521088659782063601e+01,8.739264393832126387e+00,2.153871573515064242e+01,2.149704906848397457e+01,1.974704906848396746e+01,1.937204906848396746e+01,1.991371573515063531e+01
4.503500000000000000e+04,5.285711465100185791e+01,2.345683710818109446e+01,7.644225139359462240e+00,2.626325379435833796e+01,1.494419551969843418e+01,9.526468817014899670e+00,2.160165967439898793e+01,2.155999300773232008e+01,1.980999300773231298e+01,1.943499300773231298e+01,1.997665967439898083e+01
4.503999999999999272e+04,5.276647282670704442e+01,2.347330558877818518e+01,7.688734327834123583e+00,2.630530205045989689e+01,1.467871352138543273e+01,1.031598239342349466e+01,2.166420859567527657e+01,2.162254192900860872e+01,1.987254192900860161e+01,1.949754192900860161e+01,2.003920859567526946e+01
4.504499999999999272e+04,5.267405086876511433e+01,2.348911060462548406e+01,7.732866017596691677e+00,2.634698570995796274e+01,1.441442470739822745e+01,1.110771518803989366e+01,2.172635983406816607e+01,2.168469316740149821e+01,1.993469316740149111e+01,1.955969316740149111e+01,2.010135983406815896e+01
4.504999999999999272e+04,5.257985071706455926e+01,2.350425125389779168e+01,7.776618326676436155e+00,2.638830300206297252e+01,1.415131336963856157e+01,1.190157702612101787e+01,2.178811073796336117e+01,2.174644407129669332e+01,1.999644407129668622e+01,1.962144407129668622e+01,2.016311073796335407e+01
4.505499999999999272e+04,5.248387434345469416e+01,2.351872665537494100e+01,7.819989387091611732e+00,2.642925216935280019e+01,1.388936398471156330e+01,1.269747750892519633e+01,2.184945866908842760e+01,2.180779200242175975e+01,2.005779200242175264e+01,1.968279200242175264e+01,2.022445866908842049e+01
4.505999999999999272e+04,5.238612375172203883e+01,2.353253594840949248e+01,7.862977344862343010e+00,2.646983146778385887e+01,1.362856121129834897e+01,1.349532602974072582e+01,2.191040100255676037e+01,2.186873433589009252e+01,2.011873433589008542e+01,1.974373433589008542e+01,2.028540100255675327e+01
4.506500000000000000e+04,5.228660097756851144e+01,2.354567829289415570e+01,7.905580360023029662e+00,2.651003916670173766e+01,1.336888988757906382e+01,1.429503179021902781e+01,2.197093512691143857e+01,2.192926846024477072e+01,2.017926846024476362e+01,1.980426846024476362e+01,2.034593512691143147e+01
4.507000000000000000e+04,5.218530808859243564e+01,2.355815286922879892e+01,7.947796606633852790e+00,2.654987354885096451e+01,1.311033502870781042e+01,1.509650381699842825e+01,2.203105844416824510e+01,2.198939177750157725e+01,2.023939177750157015e+01,1.986439177750157015e+01,2.040605844416823800e+01
4.507500000000000000e+04,5.208224718427006650e+01,2.356995887828735903e+01,7.989624272792310578e+00,2.658933291038481883e+01,1.285288182433265192e+01,1.589965097862963717e+01,2.209076836985926917e+01,2.204910170319260132e+01,2.029910170319259421e+01,1.992410170319259421e+01,2.046576836985926207e+01
4.507999999999999272e+04,5.197742039594077568e+01,2.358109554138422936e+01,8.031061560643500741e+00,2.662841556087386863e+01,1.259651563616750281e+01,1.670438200277189011e+01,2.215006233307518713e+01,2.210839566640851928e+01,2.035839566640851572e+01,1.998339566640851572e+01,2.052506233307518357e+01
